query_worm,source_path,node_index,identity,candidate_covered,prediction_slot,prediction_identity,rank,correct,top5_correct,reciprocal_rank,target_probability,dustbin_top1,top1_with_dustbin_correct,hungarian_prediction_slot,hungarian_correct
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,4,IL1R,1,71,IL1R,1,1,1,1.0,0.7089158892631531,0,1,71,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,5,IL1DR,1,69,IL1DR,1,1,1,1.0,0.599767804145813,0,1,69,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,6,OLLR,1,144,URBR,2,0,1,0.5,0.17813782393932343,0,0,144,0
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,8,AWCR,1,51,AWCR,1,1,1,1.0,0.7352686524391174,0,1,51,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,9,AVHL,1,40,AVHL,1,1,1,1.0,0.9583795070648193,0,1,40,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,10,M4,1,83,M4,1,1,1,1.0,0.8128105401992798,0,1,83,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,12,IL2R,1,144,URBR,2,0,1,0.5,0.13498075306415558,0,0,142,0
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,13,URBR,1,77,IL2R,4,0,1,0.25,0.07069242000579834,0,0,77,0
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,15,RMEL,1,118,RMEL,1,1,1,1.0,0.9469192028045654,0,1,118,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,17,NSMR,1,89,NSMR,1,1,1,1.0,0.9369374513626099,0,1,89,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,18,I3,1,64,I3,1,1,1,1.0,0.9595039486885071,0,1,64,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,19,M5,1,84,M5,1,1,1,1.0,0.9405605792999268,0,1,84,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,21,M3R,1,82,M3R,1,1,1,1.0,0.8429213166236877,0,1,82,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,22,M3L,1,81,M3L,1,1,1,1.0,0.9526864290237427,0,1,81,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,23,IL2DR,1,75,IL2DR,1,1,1,1.0,0.8640375137329102,0,1,75,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,24,I2L,1,62,I2L,1,1,1,1.0,0.9552369713783264,0,1,62,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,27,AVJL,1,41,AVJL,1,1,1,1.0,0.9523857831954956,0,1,41,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,28,OLQDR,1,93,OLQDR,1,1,1,1.0,0.7913224697113037,0,1,93,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,30,AIBR,1,9,AIBR,1,1,1,1.0,0.9544934034347534,0,1,9,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,32,ADEL,1,2,ADEL,1,1,1,1.0,0.9555107355117798,0,1,2,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,33,I1L,1,60,I1L,1,1,1,1.0,0.9446354508399963,0,1,60,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,34,RMDDR,1,112,RMDDR,1,1,1,1.0,0.8683400750160217,0,1,112,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,37,SAADR,1,138,SMDVR,86,0,0,0.011627906976744186,1.893495990291363e-15,0,0,138,0
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,38,RMGL,1,122,RMGL,1,1,1,1.0,0.9584540724754333,0,1,122,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,39,ASGR,1,23,ASGR,1,1,1,1.0,0.9498721957206726,0,1,23,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,40,AWAR,1,97,RIAR,6,0,0,0.16666666666666666,0.0005772504373453557,0,0,97,0
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,41,AVER,1,39,AVER,1,1,1,1.0,0.956533670425415,0,1,39,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,42,IL1DL,1,68,IL1DL,1,1,1,1.0,0.8318533301353455,0,1,68,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,46,SMDVL,1,137,SMDVL,1,1,1,1.0,0.8076381683349609,0,1,137,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,48,CEPVR,1,57,CEPVR,1,1,1,1.0,0.40974727272987366,0,1,57,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,49,IL2VR,1,79,IL2VR,1,1,1,1.0,0.915444552898407,0,1,79,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,52,ASER,1,21,ASER,1,1,1,1.0,0.9441724419593811,0,1,21,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,53,URYVL,1,149,URYVL,1,1,1,1.0,0.945334255695343,0,1,149,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,54,AIYL,1,15,AIYR,2,0,1,0.5,0.23543643951416016,0,0,15,0
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,55,AWAL,1,46,AWAL,1,1,1,1.0,0.8413507342338562,0,1,46,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,56,URBL,1,143,URBL,1,1,1,1.0,0.7631514072418213,0,1,143,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,57,AIZR,1,17,AIZR,1,1,1,1.0,0.6946909427642822,0,1,17,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,58,RMDVR,1,116,RMDVR,1,1,1,1.0,0.955122172832489,0,1,116,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,59,MI,1,87,MI,1,1,1,1.0,0.955203652381897,0,1,87,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,62,I2R,1,63,I2R,1,1,1,1.0,0.9511589407920837,0,1,63,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,63,AVL,1,45,AVL,1,1,1,1.0,0.9435468912124634,0,1,45,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,64,RMDDL,1,111,RMDDL,1,1,1,1.0,0.9378126263618469,0,1,111,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,65,RMER,1,119,RMER,1,1,1,1.0,0.9532349109649658,0,1,119,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,66,ASGL,1,22,ASGL,1,1,1,1.0,0.9491189122200012,0,1,22,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,67,AINL,1,34,AVBL,6,0,0,0.16666666666666666,6.910163210704923e-05,0,0,34,0
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,68,IL1L,1,70,IL1L,1,1,1,1.0,0.9578344821929932,0,1,70,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,69,FLPL,1,58,FLPL,1,1,1,1.0,0.9501639604568481,0,1,58,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,73,OLLL,1,90,OLLL,1,1,1,1.0,0.8956141471862793,0,1,90,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,74,RMEV,1,120,RMEV,1,1,1,1.0,0.9461744427680969,0,1,120,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,75,RIVL,1,109,RIVL,1,1,1,1.0,0.9568096399307251,0,1,109,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,76,AIYR,1,19,AQR,3,0,1,0.3333333333333333,0.012099919840693474,0,0,19,0
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,78,MCL,1,85,MCL,1,1,1,1.0,0.9296274781227112,0,1,85,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,80,AUAL,1,135,SMDDL,8,0,0,0.125,0.015506865456700325,1,0,135,0
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,83,RMDL,1,113,RMDL,1,1,1,1.0,0.9083993434906006,0,1,113,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,84,AVDR,1,101,RICR,18,0,0,0.05555555555555555,9.047593039213098e-07,0,0,101,0
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,85,RIH,1,103,RIH,1,1,1,1.0,0.6815146207809448,0,1,103,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,87,IL2DL,1,74,IL2DL,1,1,1,1.0,0.9406269192695618,0,1,74,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,88,AWBL,1,48,AWBL,1,1,1,1.0,0.7838674187660217,0,1,48,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,89,RICL,1,100,RICL,1,1,1,1.0,0.7454306483268738,0,1,100,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,90,ADAL,1,0,ADAL,1,1,1,1.0,0.9578450322151184,0,1,0,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,93,AVJR,1,42,AVJR,1,1,1,1.0,0.5530841946601868,0,1,42,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,96,OLQVL,1,94,OLQVL,1,1,1,1.0,0.9369816780090332,0,1,94,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,97,AIBL,1,8,AIBL,1,1,1,1.0,0.9433057308197021,0,1,8,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,100,AVAR,1,33,AVAR,1,1,1,1.0,0.9578756093978882,0,1,33,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,101,NSML,1,88,NSML,1,1,1,1.0,0.9258840084075928,0,1,88,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,102,AIML,1,10,AIML,1,1,1,1.0,0.9185937643051147,0,1,10,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,103,ASHL,1,24,ASHL,1,1,1,1.0,0.8853275775909424,0,1,24,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,105,CEPDL,1,56,CEPVL,91,0,0,0.01098901098901099,1.2451957130668796e-15,0,0,56,0
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,106,SMDVR,1,127,SAAVR,3,0,1,0.3333333333333333,0.1686578243970871,0,0,127,0
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,109,ASIR,1,13,AINR,4,0,1,0.25,0.019890163093805313,0,0,13,0
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,110,AVAL,1,32,AVAL,1,1,1,1.0,0.9583269953727722,0,1,32,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,111,MCR,1,86,MCR,1,1,1,1.0,0.9097899794578552,0,1,86,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,112,ADLL,1,4,ADLL,1,1,1,1.0,0.7337223291397095,0,1,4,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,113,IL2VL,1,78,IL2VL,1,1,1,1.0,0.9559874534606934,0,1,78,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,114,CEPVL,1,54,CEPDL,68,0,0,0.014705882352941176,1.705241435456437e-17,0,0,54,0
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,115,IL2L,1,76,IL2L,1,1,1,1.0,0.6871366500854492,0,1,76,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,116,RID,1,102,RID,1,1,1,1.0,0.8991262912750244,0,1,102,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,117,URYVR,1,150,URYVR,1,1,1,1.0,0.9563335180282593,0,1,150,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,119,ADER,1,3,ADER,1,1,1,1.0,0.5454017519950867,0,1,3,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,121,OLQVR,1,95,OLQVR,1,1,1,1.0,0.8754259943962097,0,1,95,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,123,AVDL,1,36,AVDL,1,1,1,1.0,0.9365296363830566,0,1,36,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,125,BAGL,1,52,BAGL,1,1,1,1.0,0.9539592862129211,0,1,52,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,126,M1,1,80,M1,1,1,1,1.0,0.9482241272926331,0,1,80,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,127,RMDVL,1,115,RMDVL,1,1,1,1.0,0.9459380507469177,0,1,115,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,130,URYDL,1,147,URYDL,1,1,1,1.0,0.9021905064582825,0,1,147,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,133,AWCL,1,50,AWCL,1,1,1,1.0,0.9381211996078491,0,1,50,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,4,I2R,1,63,I2R,1,1,1,1.0,0.9368894100189209,0,1,63,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,5,ADAL,1,0,ADAL,1,1,1,1.0,0.6967591643333435,0,1,0,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,7,OLQDR,1,93,OLQDR,1,1,1,1.0,0.8223538398742676,0,1,93,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,10,I3,1,64,I3,1,1,1,1.0,0.9564016461372375,0,1,64,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,11,CEPVR,1,120,RMEV,3,0,1,0.3333333333333333,0.1663815677165985,0,0,120,0
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,16,AVAR,1,33,AVAR,1,1,1,1.0,0.9555338025093079,0,1,33,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,17,AVDR,1,59,FLPR,9,0,0,0.1111111111111111,0.0010999126825481653,0,0,101,0
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,18,AUAL,1,30,AUAL,1,1,1,1.0,0.20231735706329346,1,0,30,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,19,ASGL,1,22,ASGL,1,1,1,1.0,0.8956647515296936,0,1,22,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,21,RMDVR,1,116,RMDVR,1,1,1,1.0,0.9247115254402161,0,1,116,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,22,M3R,1,82,M3R,1,1,1,1.0,0.9543826580047607,0,1,82,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,23,AIZL,1,16,AIZL,1,1,1,1.0,0.922409176826477,0,1,16,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,24,RIH,1,125,SAADR,4,0,1,0.25,0.02131836861371994,0,0,125,0
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,25,IL1DL,1,68,IL1DL,1,1,1,1.0,0.7745830416679382,0,1,68,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,26,URXL,1,54,CEPDL,2,0,1,0.5,0.34360721707344055,0,0,145,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,27,MCL,1,88,NSML,2,0,1,0.5,0.3112010359764099,0,0,88,0
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,28,AIBR,1,9,AIBR,1,1,1,1.0,0.9400111436843872,0,1,9,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,29,RMEL,1,118,RMEL,1,1,1,1.0,0.8459115624427795,0,1,118,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,31,AVJL,1,58,FLPL,2,0,1,0.5,0.2592151463031769,0,0,58,0
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,32,AIZR,1,59,FLPR,8,0,0,0.125,0.00020086488802917302,0,0,59,0
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,38,AVER,1,39,AVER,1,1,1,1.0,0.9431719779968262,0,1,39,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,39,I1R,1,61,I1R,1,1,1,1.0,0.9521461725234985,0,1,61,1
